year,sexe,age,deces,perimetre
2013,femmes,86,12388,France entière
2013,femmes,87,12885,France entière
2013,femmes,88,13413,France entière
2013,femmes,89,14135,France entière
2013,femmes,90,13892,France entière
2013,femmes,91,14343,France entière
2013,femmes,92,13831,France entière
2013,femmes,93,10881,France entière
2013,femmes,94,6200,France entière
2013,femmes,95,5321,France entière
2013,femmes,96,4157,France entière
2013,femmes,97,3442,France entière
2013,femmes,98,4434,France entière
2013,femmes,99,3668,France entière
2013,femmes,100,7869,France entière
2014,femmes,0,1293,France entière
2014,femmes,1,106,France entière
2014,femmes,2,69,France entière
2014,femmes,3,40,France entière
2014,femmes,4,30,France entière
2014,femmes,5,29,France entière
2014,femmes,6,30,France entière
2014,femmes,7,28,France entière
2014,femmes,8,33,France entière
2014,femmes,9,28,France entière
2014,femmes,10,28,France entière
2014,femmes,11,30,France entière
2014,femmes,12,23,France entière
2014,femmes,13,37,France entière
2014,femmes,14,34,France entière
2014,femmes,15,46,France entière
2014,femmes,16,46,France entière
2014,femmes,17,59,France entière
2014,femmes,18,71,France entière
2014,femmes,19,64,France entière
2014,femmes,20,82,France entière
2014,femmes,21,67,France entière
2014,femmes,22,71,France entière
2014,femmes,23,73,France entière
2014,femmes,24,81,France entière
2014,femmes,25,93,France entière
2014,femmes,26,121,France entière
2014,femmes,27,109,France entière
2014,femmes,28,115,France entière
2014,femmes,29,123,France entière
2014,femmes,30,121,France entière
2014,femmes,31,128,France entière
2014,femmes,32,151,France entière
2014,femmes,33,171,France entière
2014,femmes,34,162,France entière
2014,femmes,35,186,France entière
2014,femmes,36,217,France entière
2014,femmes,37,250,France entière
2014,femmes,38,262,France entière
2014,femmes,39,308,France entière
2014,femmes,40,329,France entière
2014,femmes,41,438,France entière
2014,femmes,42,414,France entière
2014,femmes,43,508,France entière
2014,femmes,44,556,France entière
2014,femmes,45,601,France entière
2014,femmes,46,636,France entière
2014,femmes,47,716,France entière
2014,femmes,48,837,France entière
2014,femmes,49,868,France entière
2014,femmes,50,998,France entière
2014,femmes,51,1021,France entière
2014,femmes,52,1118,France entière
2014,femmes,53,1125,France entière
2014,femmes,54,1327,France entière
2014,femmes,55,1387,France entière
2014,femmes,56,1428,France entière
2014,femmes,57,1524,France entière
2014,femmes,58,1626,France entière
2014,femmes,59,1780,France entière
2014,femmes,60,1799,France entière
2014,femmes,61,2001,France entière
2014,femmes,62,2079,France entière
2014,femmes,63,2232,France entière
2014,femmes,64,2424,France entière
2014,femmes,65,2548,France entière
2014,femmes,66,2616,France entière
2014,femmes,67,2662,France entière
2014,femmes,68,2683,France entière
2014,femmes,69,2312,France entière
2014,femmes,70,2544,France entière
2014,femmes,71,2608,France entière
2014,femmes,72,2684,France entière
2014,femmes,73,2662,France entière
2014,femmes,74,3296,France entière
2014,femmes,75,3626,France entière
2014,femmes,76,4220,France entière
2014,femmes,77,4526,France entière
2014,femmes,78,5059,France entière
2014,femmes,79,5763,France entière
2014,femmes,80,6511,France entière
2014,femmes,81,7444,France entière
2014,femmes,82,8268,France entière
2014,femmes,83,9416,France entière
2014,femmes,84,10126,France entière
2014,femmes,85,10854,France entière
2014,femmes,86,11735,France entière
2014,femmes,87,12517,France entière
2014,femmes,88,13109,France entière
2014,femmes,89,13183,France entière
2014,femmes,90,13464,France entière
2014,femmes,91,13480,France entière
2014,femmes,92,13245,France entière
2014,femmes,93,12414,France entière
2014,femmes,94,9627,France entière
2014,femmes,95,5289,France entière
2014,femmes,96,4464,France entière
2014,femmes,97,3309,France entière
2014,femmes,98,2634,France entière
2014,femmes,99,3347,France entière
2014,femmes,100,8022,France entière
2015,femmes,0,1297,France entière
2015,femmes,1,101,France entière
2015,femmes,2,50,France entière
2015,femmes,3,55,France entière
2015,femmes,4,34,France entière
2015,femmes,5,31,France entière
2015,femmes,6,38,France entière
2015,femmes,7,29,France entière
2015,femmes,8,28,France entière
2015,femmes,9,31,France entière
2015,femmes,10,28,France entière
2015,femmes,11,24,France entière
2015,femmes,12,32,France entière
2015,femmes,13,34,France entière
2015,femmes,14,42,France entière
2015,femmes,15,62,France entière
2015,femmes,16,62,France entière
2015,femmes,17,50,France entière
2015,femmes,18,88,France entière
2015,femmes,19,74,France entière
2015,femmes,20,85,France entière
2015,femmes,21,84,France entière
2015,femmes,22,72,France entière
2015,femmes,23,88,France entière
2015,femmes,24,90,France entière
2015,femmes,25,95,France entière
2015,femmes,26,84,France entière
2015,femmes,27,100,France entière
2015,femmes,28,100,France entière
2015,femmes,29,128,France entière
2015,femmes,30,111,France entière
2015,femmes,31,155,France entière
2015,femmes,32,145,France entière
2015,femmes,33,165,France entière
2015,femmes,34,168,France entière
2015,femmes,35,173,France entière
2015,femmes,36,222,France entière
2015,femmes,37,230,France entière
2015,femmes,38,258,France entière
2015,femmes,39,268,France entière
2015,femmes,40,316,France entière
2015,femmes,41,365,France entière
2015,femmes,42,410,France entière
2015,femmes,43,516,France entière
2015,femmes,44,521,France entière
2015,femmes,45,575,France entière
2015,femmes,46,635,France entière
2015,femmes,47,727,France entière
2015,femmes,48,816,France entière
2015,femmes,49,809,France entière
2015,femmes,50,1010,France entière
2015,femmes,51,1090,France entière
2015,femmes,52,1059,France entière
2015,femmes,53,1203,France entière
2015,femmes,54,1323,France entière
2015,femmes,55,1397,France entière
2015,femmes,56,1491,France entière
2015,femmes,57,1575,France entière
2015,femmes,58,1633,France entière
2015,femmes,59,1805,France entière
2015,femmes,60,1878,France entière
2015,femmes,61,1951,France entière
2015,femmes,62,2067,France entière
2015,femmes,63,2265,France entière
2015,femmes,64,2374,France entière
2015,femmes,65,2644,France entière
2015,femmes,66,2688,France entière
2015,femmes,67,2835,France entière
2015,femmes,68,2990,France entière
2015,femmes,69,2832,France entière
2015,femmes,70,2631,France entière
2015,femmes,71,2908,France entière
2015,femmes,72,2935,France entière
2015,femmes,73,3027,France entière
2015,femmes,74,2959,France entière
2015,femmes,75,3842,France entière
2015,femmes,76,4318,France entière
2015,femmes,77,4608,France entière
2015,femmes,78,5097,France entière
2015,femmes,79,5763,France entière
2015,femmes,80,6648,France entière
2015,femmes,81,7689,France entière
2015,femmes,82,8429,France entière
2015,femmes,83,9556,France entière
2015,femmes,84,10751,France entière
2015,femmes,85,11405,France entière
2015,femmes,86,12373,France entière
2015,femmes,87,13224,France entière
2015,femmes,88,13734,France entière
2015,femmes,89,14498,France entière
2015,femmes,90,14776,France entière
2015,femmes,91,14391,France entière
2015,femmes,92,13745,France entière
2015,femmes,93,13631,France entière
2015,femmes,94,12553,France entière
2015,femmes,95,9336,France entière
2015,femmes,96,4951,France entière
2015,femmes,97,4067,France entière
2015,femmes,98,2996,France entière
2015,femmes,99,2266,France entière
2015,femmes,100,8861,France entière
2016,femmes,0,1304,France entière
2016,femmes,1,112,France entière
2016,femmes,2,60,France entière
2016,femmes,3,44,France entière
2016,femmes,4,39,France entière
2016,femmes,5,39,France entière
2016,femmes,6,25,France entière
2016,femmes,7,23,France entière
2016,femmes,8,30,France entière
2016,femmes,9,25,France entière
2016,femmes,10,29,France entière
2016,femmes,11,35,France entière
2016,femmes,12,24,France entière
2016,femmes,13,24,France entière
2016,femmes,14,48,France entière
2016,femmes,15,53,France entière
2016,femmes,16,50,France entière
2016,femmes,17,52,France entière
2016,femmes,18,61,France entière
2016,femmes,19,79,France entière
2016,femmes,20,82,France entière
2016,femmes,21,72,France entière
2016,femmes,22,87,France entière
2016,femmes,23,106,France entière
2016,femmes,24,80,France entière
2016,femmes,25,87,France entière
2016,femmes,26,100,France entière
2016,femmes,27,103,France entière
2016,femmes,28,112,France entière
2016,femmes,29,150,France entière
2016,femmes,30,123,France entière
2016,femmes,31,139,France entière
2016,femmes,32,152,France entière
2016,femmes,33,172,France entière
2016,femmes,34,181,France entière
2016,femmes,35,181,France entière
2016,femmes,36,212,France entière
2016,femmes,37,217,France entière
2016,femmes,38,236,France entière
2016,femmes,39,280,France entière
2016,femmes,40,291,France entière
2016,femmes,41,306,France entière
2016,femmes,42,371,France entière
2016,femmes,43,488,France entière
2016,femmes,44,527,France entière
2016,femmes,45,614,France entière
2016,femmes,46,612,France entière
2016,femmes,47,729,France entière
2016,femmes,48,766,France entière
2016,femmes,49,863,France entière
2016,femmes,50,935,France entière
2016,femmes,51,958,France entière
2016,femmes,52,1076,France entière
2016,femmes,53,1131,France entière
2016,femmes,54,1194,France entière
2016,femmes,55,1345,France entière
2016,femmes,56,1435,France entière
2016,femmes,57,1647,France entière
2016,femmes,58,1691,France entière
2016,femmes,59,1826,France entière
2016,femmes,60,1973,France entière
2016,femmes,61,2054,France entière
2016,femmes,62,2115,France entière
2016,femmes,63,2286,France entière
2016,femmes,64,2435,France entière
2016,femmes,65,2651,France entière
2016,femmes,66,2820,France entière
2016,femmes,67,2926,France entière
2016,femmes,68,2938,France entière
2016,femmes,69,3227,France entière
2016,femmes,70,3010,France entière
2016,femmes,71,2860,France entière
2016,femmes,72,3135,France entière
2016,femmes,73,3149,France entière
2016,femmes,74,3221,France entière
2016,femmes,75,3152,France entière
2016,femmes,76,3980,France entière
2016,femmes,77,4532,France entière
2016,femmes,78,5152,France entière
2016,femmes,79,5690,France entière
2016,femmes,80,6453,France entière
2016,femmes,81,7292,France entière
2016,femmes,82,8107,France entière
2016,femmes,83,9238,France entière
2016,femmes,84,10376,France entière
2016,femmes,85,11607,France entière
2016,femmes,86,12242,France entière
2016,femmes,87,12767,France entière
2016,femmes,88,13488,France entière
2016,femmes,89,14121,France entière
2016,femmes,90,14476,France entière
2016,femmes,91,14335,France entière
2016,femmes,92,13647,France entière
2016,femmes,93,12981,France entière
2016,femmes,94,12284,France entière
2016,femmes,95,11110,France entière
2016,femmes,96,8037,France entière
2016,femmes,97,4163,France entière
2016,femmes,98,3280,France entière
2016,femmes,99,2219,France entière
2016,femmes,100,7623,France entière
2017,femmes,0,1351,France entière
2017,femmes,1,105,France entière
2017,femmes,2,44,France entière
2017,femmes,3,49,France entière
2017,femmes,4,37,France entière
2017,femmes,5,29,France entière
2017,femmes,6,24,France entière
2017,femmes,7,24,France entière
2017,femmes,8,15,France entière
2017,femmes,9,26,France entière
2017,femmes,10,23,France entière
2017,femmes,11,36,France entière
2017,femmes,12,30,France entière
2017,femmes,13,33,France entière
2017,femmes,14,32,France entière
2017,femmes,15,42,France entière
2017,femmes,16,53,France entière
2017,femmes,17,53,France entière
2017,femmes,18,82,France entière
2017,femmes,19,73,France entière
2017,femmes,20,78,France entière
2017,femmes,21,88,France entière
2017,femmes,22,78,France entière
2017,femmes,23,71,France entière
2017,femmes,24,74,France entière
2017,femmes,25,101,France entière
2017,femmes,26,77,France entière
2017,femmes,27,91,France entière
2017,femmes,28,102,France entière
2017,femmes,29,136,France entière
2017,femmes,30,115,France entière
2017,femmes,31,141,France entière
2017,femmes,32,125,France entière
2017,femmes,33,145,France entière
2017,femmes,34,177,France entière
2017,femmes,35,204,France entière
2017,femmes,36,201,France entière
2017,femmes,37,252,France entière
2017,femmes,38,270,France entière
2017,femmes,39,264,France entière
2017,femmes,40,281,France entière
2017,femmes,41,314,France entière
2017,femmes,42,383,France entière
2017,femmes,43,446,France entière
2017,femmes,44,484,France entière
2017,femmes,45,582,France entière
2017,femmes,46,625,France entière
2017,femmes,47,696,France entière
2017,femmes,48,769,France entière
2017,femmes,49,791,France entière
2017,femmes,50,910,France entière
2017,femmes,51,1037,France entière
2017,femmes,52,1111,France entière
2017,femmes,53,1173,France entière
2017,femmes,54,1288,France entière
2017,femmes,55,1373,France entière
2017,femmes,56,1488,France entière
2017,femmes,57,1627,France entière
